Time,Temperature,Dew_point,Humidity,Wind,Wind speed,Wind gust,Pressure,Precip,Condition,Day,Month,Year
11:50 am,77 °F,55 °F,47%,NW,7 mph,0 mph,29.94 in,0.0 in,Fair,16,11,2021
12:50 pm,77 °F,55 °F,47%,NW,7 mph,0 mph,29.91 in,0.0 in,Fair,16,11,2021
1:50 pm,75 °F,59 °F,57%,WNW,9 mph,0 mph,29.91 in,0.0 in,Fair,16,11,2021
2:50 pm,75 °F,57 °F,53%,NW,7 mph,0 mph,29.91 in,0.0 in,Fair,16,11,2021
3:50 pm,73 °F,59 °F,61%,NNW,8 mph,0 mph,29.91 in,0.0 in,Fair,16,11,2021
4:50 pm,73 °F,59 °F,61%,NNW,6 mph,0 mph,29.91 in,0.0 in,Fair,16,11,2021
5:50 pm,72 °F,61 °F,69%,NNW,6 mph,0 mph,29.94 in,0.0 in,Fair,16,11,2021
6:50 pm,72 °F,61 °F,69%,N,6 mph,0 mph,29.94 in,0.0 in,Fair,16,11,2021
7:50 pm,72 °F,59 °F,64%,NNW,6 mph,0 mph,29.94 in,0.0 in,Fair,16,11,2021
7:00 am,66 °F,46 °F,49%,S,5 mph,0 mph,29.94 in,0.0 in,Fair,17,11,2021
7:50 am,72 °F,45 °F,38%,SSE,6 mph,0 mph,29.94 in,0.0 in,Fair,17,11,2021
8:50 am,73 °F,39 °F,29%,SSE,9 mph,0 mph,29.94 in,0.0 in,Fair,17,11,2021
9:50 am,77 °F,41 °F,28%,SSE,6 mph,0 mph,29.97 in,0.0 in,Fair,17,11,2021
10:50 am,81 °F,39 °F,23%,ESE,8 mph,0 mph,29.94 in,0.0 in,Fair,17,11,2021
11:50 am,81 °F,41 °F,24%,SSE,5 mph,0 mph,29.94 in,0.0 in,Fair,17,11,2021
12:50 pm,75 °F,55 °F,50%,N,9 mph,0 mph,29.91 in,0.0 in,Fair,17,11,2021
1:50 pm,77 °F,57 °F,50%,NW,8 mph,0 mph,29.91 in,0.0 in,Fair,17,11,2021
2:50 pm,75 °F,61 °F,61%,N,10 mph,0 mph,29.91 in,0.0 in,Fair,17,11,2021
3:50 pm,73 °F,63 °F,69%,N,10 mph,0 mph,29.94 in,0.0 in,Fair,17,11,2021
4:50 pm,73 °F,63 °F,69%,N,10 mph,0 mph,29.94 in,0.0 in,Fair,17,11,2021
5:50 pm,72 °F,59 °F,64%,NNW,6 mph,0 mph,29.97 in,0.0 in,Fair,17,11,2021
6:50 pm,72 °F,61 °F,69%,NW,5 mph,0 mph,29.97 in,0.0 in,Fair,17,11,2021
7:50 pm,72 °F,61 °F,69%,VAR,2 mph,0 mph,29.97 in,0.0 in,Fair,17,11,2021
7:00 am,63 °F,57 °F,82%,VAR,3 mph,0 mph,30.03 in,0.0 in,Fair,18,11,2021
7:50 am,66 °F,59 °F,78%,VAR,3 mph,0 mph,30.03 in,0.0 in,Fair,18,11,2021
8:50 am,70 °F,59 °F,68%,SSE,5 mph,0 mph,30.03 in,0.0 in,Fair,18,11,2021
9:50 am,73 °F,59 °F,61%,S,5 mph,0 mph,30.03 in,0.0 in,Fair,18,11,2021
10:50 am,75 °F,61 °F,61%,N,8 mph,0 mph,30.03 in,0.0 in,Fair,18,11,2021
11:50 am,75 °F,57 °F,53%,W,7 mph,0 mph,30.00 in,0.0 in,Partly Cloudy,18,11,2021
12:50 pm,77 °F,57 °F,50%,WNW,8 mph,0 mph,29.97 in,0.0 in,Fair,18,11,2021
1:50 pm,75 °F,57 °F,53%,NW,8 mph,0 mph,29.97 in,0.0 in,Fair,18,11,2021
2:50 pm,75 °F,57 °F,53%,WNW,9 mph,0 mph,29.97 in,0.0 in,Fair,18,11,2021
3:50 pm,73 °F,59 °F,61%,WNW,7 mph,0 mph,29.97 in,0.0 in,Fair,18,11,2021
4:50 pm,73 °F,59 °F,61%,W,5 mph,0 mph,29.97 in,0.0 in,Fair,18,11,2021
5:50 pm,72 °F,59 °F,64%,W,5 mph,0 mph,29.97 in,0.0 in,Fair,18,11,2021
6:50 pm,70 °F,59 °F,68%,VAR,2 mph,0 mph,30.00 in,0.0 in,Fair,18,11,2021
7:50 pm,70 °F,59 °F,68%,VAR,2 mph,0 mph,30.00 in,0.0 in,Fair,18,11,2021
8:50 pm,68 °F,61 °F,78%,VAR,2 mph,0 mph,30.00 in,0.0 in,Fair,18,11,2021
9:50 pm,68 °F,61 °F,78%,VAR,3 mph,0 mph,30.00 in,0.0 in,Fair,18,11,2021
6:07 am,66 °F,61 °F,83%,N,6 mph,0 mph,29.94 in,0.0 in,Rain,19,11,2021
6:14 am,66 °F,61 °F,83%,NNE,7 mph,0 mph,29.94 in,0.0 in,Heavy Rain,19,11,2021
6:20 am,64 °F,61 °F,88%,SE,6 mph,0 mph,29.94 in,0.0 in,Heavy T-Storm,19,11,2021
6:50 am,63 °F,59 °F,88%,SSE,5 mph,0 mph,29.94 in,0.0 in,Patches of Fog,19,11,2021
7:50 am,64 °F,63 °F,94%,VAR,3 mph,0 mph,29.94 in,0.0 in,Partly Cloudy,19,11,2021
8:50 am,66 °F,63 °F,88%,VAR,3 mph,0 mph,29.94 in,0.0 in,Partly Cloudy,19,11,2021
9:50 am,68 °F,63 °F,83%,VAR,2 mph,0 mph,29.94 in,0.0 in,Partly Cloudy,19,11,2021
10:50 am,68 °F,63 °F,83%,SW,5 mph,0 mph,29.94 in,0.0 in,Light Rain,19,11,2021
11:05 am,68 °F,63 °F,83%,SW,5 mph,0 mph,29.91 in,0.0 in,Rain,19,11,2021
11:33 am,66 °F,63 °F,88%,VAR,3 mph,0 mph,29.91 in,0.0 in,Light Rain,19,11,2021
11:50 am,68 °F,63 °F,83%,WSW,5 mph,0 mph,29.88 in,0.0 in,Light Rain,19,11,2021
12:50 pm,72 °F,63 °F,73%,WSW,7 mph,0 mph,29.85 in,0.0 in,Partly Cloudy,19,11,2021
1:50 pm,72 °F,59 °F,64%,WSW,7 mph,0 mph,29.85 in,0.0 in,Fair,19,11,2021
2:50 pm,70 °F,59 °F,68%,WSW,7 mph,0 mph,29.85 in,0.0 in,Partly Cloudy,19,11,2021
3:50 pm,70 °F,59 °F,68%,WSW,5 mph,0 mph,29.85 in,0.0 in,Partly Cloudy,19,11,2021
4:50 pm,70 °F,59 °F,68%,VAR,3 mph,0 mph,29.85 in,0.0 in,Partly Cloudy,19,11,2021
5:50 pm,70 °F,59 °F,68%,W,7 mph,0 mph,29.85 in,0.0 in,Partly Cloudy,19,11,2021
6:50 pm,66 °F,59 °F,78%,W,12 mph,0 mph,29.85 in,0.0 in,Mostly Cloudy,19,11,2021
7:00 am,61 °F,57 °F,88%,SE,6 mph,0 mph,29.76 in,0.0 in,Mostly Cloudy,20,11,2021
7:50 am,63 °F,57 °F,82%,SSE,12 mph,0 mph,29.76 in,0.0 in,Light Rain,20,11,2021
8:50 am,64 °F,57 °F,77%,SSE,7 mph,0 mph,29.76 in,0.0 in,Fair,20,11,2021
9:50 am,63 °F,57 °F,82%,SSE,10 mph,0 mph,29.76 in,0.0 in,Fair,20,11,2021
9:55 am,63 °F,57 °F,82%,S,9 mph,0 mph,29.76 in,0.0 in,Light Rain with Thunder,20,11,2021
10:30 am,61 °F,54 °F,77%,SSW,15 mph,0 mph,29.76 in,0.0 in,Rain,20,11,2021
10:50 am,61 °F,54 °F,77%,SSW,10 mph,0 mph,29.76 in,0.0 in,Rain,20,11,2021
11:50 am,61 °F,54 °F,77%,SSE,5 mph,0 mph,29.73 in,0.0 in,Light Rain,20,11,2021
12:50 pm,63 °F,52 °F,68%,S,5 mph,0 mph,29.73 in,0.0 in,Light Rain,20,11,2021
1:50 pm,63 °F,52 °F,68%,VAR,3 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,20,11,2021
2:50 pm,63 °F,57 °F,82%,SE,8 mph,0 mph,29.73 in,0.0 in,Fair,20,11,2021
3:50 pm,63 °F,57 °F,82%,ESE,7 mph,0 mph,29.73 in,0.0 in,Fair,20,11,2021
4:50 pm,63 °F,57 °F,82%,SE,6 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,20,11,2021
5:50 pm,61 °F,55 °F,82%,SE,10 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,20,11,2021
6:50 pm,59 °F,55 °F,88%,ESE,6 mph,0 mph,29.73 in,0.0 in,Fair,20,11,2021
7:50 pm,61 °F,54 °F,77%,SSE,9 mph,0 mph,29.76 in,0.0 in,Fair,20,11,2021
7:00 am,59 °F,52 °F,77%,S,7 mph,0 mph,29.82 in,0.0 in,Fair,21,11,2021
7:50 am,61 °F,52 °F,72%,SE,9 mph,0 mph,29.82 in,0.0 in,Fair,21,11,2021
8:50 am,64 °F,54 °F,68%,SE,7 mph,0 mph,29.85 in,0.0 in,Fair,21,11,2021
9:50 am,66 °F,52 °F,60%,ESE,10 mph,0 mph,29.85 in,0.0 in,Fair,21,11,2021
10:50 am,68 °F,52 °F,56%,SSE,9 mph,0 mph,29.85 in,0.0 in,Fair,21,11,2021
11:50 am,68 °F,52 °F,56%,SSE,9 mph,0 mph,29.85 in,0.0 in,Fair,21,11,2021
12:50 pm,68 °F,52 °F,56%,SSE,17 mph,0 mph,29.82 in,0.0 in,Fair,21,11,2021
1:50 pm,66 °F,54 °F,64%,SE,7 mph,0 mph,29.85 in,0.0 in,Fair,21,11,2021
2:50 pm,68 °F,52 °F,56%,SSE,10 mph,0 mph,29.85 in,0.0 in,Fair,21,11,2021
3:50 pm,68 °F,52 °F,56%,SE,10 mph,0 mph,29.85 in,0.0 in,Fair,21,11,2021
4:50 pm,64 °F,52 °F,64%,SE,6 mph,0 mph,29.88 in,0.0 in,Fair,21,11,2021
5:50 pm,64 °F,52 °F,64%,SE,6 mph,0 mph,29.91 in,0.0 in,Fair,21,11,2021
6:50 pm,63 °F,52 °F,68%,SE,7 mph,0 mph,29.91 in,0.0 in,Fair,21,11,2021
7:50 pm,61 °F,54 °F,77%,VAR,2 mph,0 mph,29.94 in,0.0 in,Fair,21,11,2021
8:50 pm,61 °F,52 °F,72%,ESE,6 mph,0 mph,29.97 in,0.0 in,Fair,21,11,2021
9:50 pm,59 °F,52 °F,77%,SE,6 mph,0 mph,29.97 in,0.0 in,Fair,21,11,2021
7:00 am,55 °F,48 °F,77%,S,6 mph,0 mph,30.06 in,0.0 in,Fair,22,11,2021
7:50 am,61 °F,48 °F,63%,SE,6 mph,0 mph,30.06 in,0.0 in,Fair,22,11,2021
8:50 am,63 °F,50 °F,63%,SSE,7 mph,0 mph,30.09 in,0.0 in,Fair,22,11,2021
9:50 am,64 °F,50 °F,59%,ESE,9 mph,0 mph,30.09 in,0.0 in,Fair,22,11,2021
10:50 am,66 °F,50 °F,56%,SE,12 mph,0 mph,30.09 in,0.0 in,Fair,22,11,2021
11:50 am,70 °F,52 °F,53%,ESE,8 mph,0 mph,30.06 in,0.0 in,Fair,22,11,2021
12:50 pm,72 °F,48 °F,43%,SSE,9 mph,0 mph,30.06 in,0.0 in,Fair,22,11,2021
1:50 pm,72 °F,46 °F,41%,SE,6 mph,0 mph,30.06 in,0.0 in,Fair,22,11,2021
2:50 pm,70 °F,52 °F,53%,NW,7 mph,0 mph,30.06 in,0.0 in,Partly Cloudy,22,11,2021
3:50 pm,72 °F,52 °F,50%,VAR,2 mph,0 mph,30.06 in,0.0 in,Fair,22,11,2021
4:50 pm,70 °F,54 °F,56%,VAR,2 mph,0 mph,30.09 in,0.0 in,Fair,22,11,2021
5:50 pm,66 °F,54 °F,64%,S,5 mph,0 mph,30.09 in,0.0 in,Fair,22,11,2021
6:50 pm,64 °F,54 °F,68%,SE,5 mph,0 mph,30.12 in,0.0 in,Fair,22,11,2021
7:50 pm,63 °F,54 °F,72%,SSE,5 mph,0 mph,30.12 in,0.0 in,Fair,22,11,2021
7:00 am,57 °F,50 °F,77%,SSE,9 mph,0 mph,30.15 in,0.0 in,Fair,23,11,2021
7:50 am,61 °F,50 °F,68%,SSE,8 mph,0 mph,30.15 in,0.0 in,Fair,23,11,2021
8:50 am,64 °F,48 °F,56%,SSE,10 mph,0 mph,30.18 in,0.0 in,Fair,23,11,2021
9:50 am,68 °F,50 °F,52%,SE,9 mph,0 mph,30.15 in,0.0 in,Fair,23,11,2021
10:50 am,70 °F,50 °F,49%,ESE,9 mph,0 mph,30.15 in,0.0 in,Fair,23,11,2021
11:50 am,73 °F,52 °F,47%,ESE,9 mph,0 mph,30.12 in,0.0 in,Fair,23,11,2021
12:50 pm,75 °F,46 °F,36%,SSE,6 mph,0 mph,30.09 in,0.0 in,Fair,23,11,2021
1:50 pm,73 °F,54 °F,50%,NW,8 mph,0 mph,30.09 in,0.0 in,Fair,23,11,2021
2:50 pm,73 °F,52 °F,47%,W,8 mph,0 mph,30.06 in,0.0 in,Fair,23,11,2021
3:50 pm,73 °F,54 °F,50%,W,5 mph,0 mph,30.06 in,0.0 in,Fair,23,11,2021
4:50 pm,70 °F,55 °F,60%,VAR,3 mph,0 mph,30.06 in,0.0 in,Fair,23,11,2021
5:50 pm,68 °F,55 °F,64%,VAR,1 mph,0 mph,30.09 in,0.0 in,Fair,23,11,2021
6:50 pm,66 °F,55 °F,68%,VAR,3 mph,0 mph,30.09 in,0.0 in,Fair,23,11,2021
7:50 pm,64 °F,55 °F,73%,VAR,2 mph,0 mph,30.06 in,0.0 in,Fair,23,11,2021
7:00 am,61 °F,46 °F,59%,SSE,8 mph,0 mph,30.03 in,0.0 in,Fair,24,11,2021
7:50 am,63 °F,48 °F,59%,SSE,9 mph,0 mph,30.03 in,0.0 in,Fair,24,11,2021
8:50 am,66 °F,48 °F,52%,S,9 mph,0 mph,30.03 in,0.0 in,Fair,24,11,2021
9:50 am,70 °F,48 °F,46%,SSE,7 mph,0 mph,30.03 in,0.0 in,Fair,24,11,2021
10:50 am,73 °F,46 °F,38%,SSE,9 mph,0 mph,30.00 in,0.0 in,Fair,24,11,2021
11:50 am,75 °F,46 °F,36%,SSE,6 mph,0 mph,29.97 in,0.0 in,Fair,24,11,2021
12:50 pm,73 °F,50 °F,44%,WNW,9 mph,0 mph,29.94 in,0.0 in,Fair,24,11,2021
1:50 pm,75 °F,52 °F,44%,NW,7 mph,0 mph,29.94 in,0.0 in,Fair,24,11,2021
2:50 pm,75 °F,48 °F,38%,WNW,6 mph,0 mph,29.94 in,0.0 in,Fair,24,11,2021
3:50 pm,72 °F,54 °F,53%,NW,6 mph,0 mph,29.94 in,0.0 in,Fair,24,11,2021
4:50 pm,70 °F,54 °F,56%,NNW,6 mph,0 mph,29.94 in,0.0 in,Fair,24,11,2021
5:50 pm,70 °F,54 °F,56%,NNW,5 mph,0 mph,29.94 in,0.0 in,Fair,24,11,2021
6:50 pm,68 °F,55 °F,64%,NE,5 mph,0 mph,29.94 in,0.0 in,Fair,24,11,2021
7:50 pm,64 °F,55 °F,73%,CALM,0 mph,0 mph,29.94 in,0.0 in,Fair,24,11,2021
7:00 am,59 °F,52 °F,77%,SSE,5 mph,0 mph,29.94 in,0.0 in,Fair,25,11,2021
7:50 am,61 °F,52 °F,72%,SSE,7 mph,0 mph,29.97 in,0.0 in,Fair,25,11,2021
8:50 am,64 °F,52 °F,64%,SSE,6 mph,0 mph,29.97 in,0.0 in,Fair,25,11,2021
9:50 am,68 °F,48 °F,49%,SSE,7 mph,0 mph,29.97 in,0.0 in,Fair,25,11,2021
10:50 am,72 °F,48 °F,43%,S,5 mph,0 mph,29.94 in,0.0 in,Fair,25,11,2021
11:50 am,73 °F,46 °F,38%,VAR,2 mph,0 mph,29.94 in,0.0 in,Fair,25,11,2021
12:50 pm,73 °F,52 °F,47%,NW,6 mph,0 mph,29.91 in,0.0 in,Fair,25,11,2021
1:50 pm,73 °F,48 °F,41%,NNW,8 mph,0 mph,29.94 in,0.0 in,Fair,25,11,2021
2:50 pm,72 °F,57 °F,60%,NNW,9 mph,0 mph,29.94 in,0.0 in,Fair,25,11,2021
3:50 pm,72 °F,61 °F,69%,N,8 mph,0 mph,29.94 in,0.0 in,Partly Cloudy,25,11,2021
4:50 pm,70 °F,57 °F,64%,NNW,8 mph,0 mph,29.94 in,0.0 in,Fair,25,11,2021
5:50 pm,70 °F,55 °F,60%,N,7 mph,0 mph,29.97 in,0.0 in,Fair,25,11,2021
6:50 pm,68 °F,55 °F,64%,VAR,2 mph,0 mph,29.97 in,0.0 in,Fair,25,11,2021
7:50 pm,64 °F,55 °F,73%,VAR,1 mph,0 mph,29.97 in,0.0 in,Fair,25,11,2021
8:50 pm,63 °F,55 °F,77%,VAR,1 mph,0 mph,30.00 in,0.0 in,Fair,25,11,2021
9:50 pm,61 °F,55 °F,82%,VAR,1 mph,0 mph,30.00 in,0.0 in,Fair,25,11,2021
6:00 am,55 °F,54 °F,94%,VAR,3 mph,0 mph,30.03 in,0.0 in,Fair,26,11,2021
6:50 am,57 °F,54 °F,88%,SSE,6 mph,0 mph,30.06 in,0.0 in,Fair,26,11,2021
7:50 am,61 °F,55 °F,82%,SSE,5 mph,0 mph,30.06 in,0.0 in,Fair,26,11,2021
8:50 am,64 °F,57 °F,77%,SE,5 mph,0 mph,30.09 in,0.0 in,Fair,26,11,2021
9:50 am,72 °F,55 °F,57%,VAR,3 mph,0 mph,30.09 in,0.0 in,Fair,26,11,2021
10:50 am,73 °F,57 °F,57%,VAR,3 mph,0 mph,30.06 in,0.0 in,Fair,26,11,2021
11:50 am,72 °F,59 °F,64%,N,5 mph,0 mph,30.06 in,0.0 in,Fair,26,11,2021
12:50 pm,72 °F,57 °F,60%,NW,7 mph,0 mph,30.06 in,0.0 in,Fair,26,11,2021
1:50 pm,73 °F,59 °F,61%,NW,7 mph,0 mph,30.06 in,0.0 in,Fair,26,11,2021
2:50 pm,72 °F,59 °F,64%,NW,8 mph,0 mph,30.06 in,0.0 in,Fair,26,11,2021
3:50 pm,72 °F,59 °F,64%,NNW,7 mph,0 mph,30.06 in,0.0 in,Fair,26,11,2021
4:50 pm,70 °F,59 °F,68%,NNW,7 mph,0 mph,30.06 in,0.0 in,Fair,26,11,2021
5:50 pm,68 °F,59 °F,73%,NE,5 mph,0 mph,30.06 in,0.0 in,Fair,26,11,2021
6:50 pm,68 °F,59 °F,73%,VAR,3 mph,0 mph,30.06 in,0.0 in,Fair,26,11,2021
7:05 am,57 °F,50 °F,77%,SSE,6 mph,0 mph,30.12 in,0.0 in,Fair,27,11,2021
7:50 am,63 °F,50 °F,63%,SE,5 mph,0 mph,30.12 in,0.0 in,Fair,27,11,2021
8:50 am,68 °F,48 °F,49%,SE,10 mph,0 mph,30.12 in,0.0 in,Fair,27,11,2021
9:50 am,70 °F,48 °F,46%,SSE,12 mph,0 mph,30.12 in,0.0 in,Fair,27,11,2021
10:50 am,73 °F,48 °F,41%,SE,12 mph,0 mph,30.09 in,0.0 in,Fair,27,11,2021
11:50 am,79 °F,45 °F,30%,ESE,9 mph,0 mph,30.06 in,0.0 in,Fair,27,11,2021
12:50 pm,81 °F,43 °F,26%,ESE,12 mph,0 mph,30.00 in,0.0 in,Fair,27,11,2021
1:50 pm,81 °F,43 °F,26%,ESE,7 mph,0 mph,30.00 in,0.0 in,Fair,27,11,2021
2:50 pm,82 °F,43 °F,25%,E,6 mph,0 mph,30.00 in,0.0 in,Fair,27,11,2021
3:50 pm,75 °F,59 °F,57%,NW,5 mph,0 mph,30.00 in,0.0 in,Fair,27,11,2021
4:50 pm,73 °F,61 °F,65%,VAR,3 mph,0 mph,30.00 in,0.0 in,Fair,27,11,2021
5:50 pm,72 °F,63 °F,73%,NNE,9 mph,0 mph,30.03 in,0.0 in,Fair,27,11,2021
6:50 pm,68 °F,61 °F,78%,VAR,2 mph,0 mph,30.03 in,0.0 in,Fair,27,11,2021
7:50 pm,66 °F,54 °F,64%,VAR,3 mph,0 mph,30.03 in,0.0 in,Fair,27,11,2021
4:50 am,64 °F,43 °F,45%,SSE,9 mph,0 mph,30.00 in,0.0 in,Fair,28,11,2021
5:50 am,64 °F,43 °F,45%,SSE,10 mph,0 mph,30.03 in,0.0 in,Fair,28,11,2021
6:50 am,64 °F,43 °F,45%,SSE,9 mph,0 mph,30.03 in,0.0 in,Fair,28,11,2021
7:00 am,64 °F,43 °F,45%,SSE,12 mph,0 mph,30.03 in,0.0 in,Fair,28,11,2021
7:50 am,66 °F,45 °F,46%,SSE,9 mph,0 mph,30.03 in,0.0 in,Fair,28,11,2021
8:50 am,72 °F,43 °F,35%,SE,12 mph,0 mph,30.06 in,0.0 in,Fair,28,11,2021
9:50 am,73 °F,43 °F,33%,SE,12 mph,0 mph,30.03 in,0.0 in,Fair,28,11,2021
10:50 am,77 °F,43 °F,29%,SE,12 mph,0 mph,30.03 in,0.0 in,Fair,28,11,2021
11:50 am,79 °F,46 °F,32%,SSE,10 mph,0 mph,30.00 in,0.0 in,Fair,28,11,2021
12:50 pm,82 °F,45 °F,26%,SSE,8 mph,0 mph,29.97 in,0.0 in,Fair,28,11,2021
1:50 pm,81 °F,50 °F,34%,W,8 mph,0 mph,30.00 in,0.0 in,Fair,28,11,2021
2:50 pm,82 °F,43 °F,25%,S,5 mph,0 mph,29.97 in,0.0 in,Fair,28,11,2021
3:50 pm,82 °F,39 °F,21%,S,5 mph,0 mph,29.97 in,0.0 in,Fair,28,11,2021
4:50 pm,77 °F,41 °F,28%,VAR,3 mph,0 mph,29.97 in,0.0 in,Fair,28,11,2021
5:50 pm,73 °F,41 °F,31%,VAR,2 mph,0 mph,30.00 in,0.0 in,Fair,28,11,2021
6:50 pm,75 °F,41 °F,29%,VAR,1 mph,0 mph,30.03 in,0.0 in,Fair,28,11,2021
7:50 pm,72 °F,45 °F,38%,S,5 mph,0 mph,30.03 in,0.0 in,Fair,28,11,2021
8:50 pm,70 °F,48 °F,46%,VAR,1 mph,0 mph,30.06 in,0.0 in,Fair,28,11,2021
9:50 pm,64 °F,46 °F,52%,SE,5 mph,0 mph,30.06 in,0.0 in,Fair,28,11,2021
7:00 am,61 °F,54 °F,77%,VAR,3 mph,0 mph,30.06 in,0.0 in,Fair,29,11,2021
7:50 am,64 °F,54 °F,68%,SSE,5 mph,0 mph,30.09 in,0.0 in,Fair,29,11,2021
8:50 am,72 °F,50 °F,46%,SE,9 mph,0 mph,30.09 in,0.0 in,Fair,29,11,2021
9:50 am,73 °F,50 °F,44%,SE,9 mph,0 mph,30.09 in,0.0 in,Fair,29,11,2021
10:50 am,77 °F,45 °F,32%,ESE,9 mph,0 mph,30.09 in,0.0 in,Fair,29,11,2021
11:50 am,81 °F,45 °F,28%,SE,8 mph,0 mph,30.06 in,0.0 in,Fair,29,11,2021
12:50 pm,82 °F,43 °F,25%,SE,6 mph,0 mph,30.03 in,0.0 in,Fair,29,11,2021
1:50 pm,77 °F,61 °F,57%,ENE,6 mph,0 mph,30.00 in,0.0 in,Fair,29,11,2021
2:50 pm,77 °F,61 °F,57%,NW,5 mph,0 mph,30.00 in,0.0 in,Fair,29,11,2021
3:50 pm,77 °F,61 °F,57%,WNW,6 mph,0 mph,30.00 in,0.0 in,Fair,29,11,2021
4:50 pm,73 °F,64 °F,73%,NNW,5 mph,0 mph,30.00 in,0.0 in,Fair,29,11,2021
5:50 pm,73 °F,64 °F,73%,VAR,3 mph,0 mph,30.00 in,0.0 in,Fair,29,11,2021
6:50 pm,70 °F,54 °F,56%,SSE,5 mph,0 mph,30.00 in,0.0 in,Fair,29,11,2021
7:50 pm,68 °F,54 °F,60%,ESE,5 mph,0 mph,30.00 in,0.0 in,Fair,29,11,2021
7:00 am,72 °F,39 °F,31%,SE,12 mph,0 mph,29.94 in,0.0 in,Fair,30,11,2021
7:50 am,73 °F,39 °F,29%,SE,14 mph,0 mph,29.94 in,0.0 in,Fair,30,11,2021
8:50 am,75 °F,39 °F,27%,SE,16 mph,0 mph,29.94 in,0.0 in,Fair,30,11,2021
9:50 am,75 °F,43 °F,31%,SE,20 mph,0 mph,29.91 in,0.0 in,Fair,30,11,2021
10:50 am,79 °F,43 °F,28%,SE,14 mph,0 mph,29.91 in,0.0 in,Fair,30,11,2021
11:50 am,82 °F,43 °F,25%,SE,8 mph,0 mph,29.88 in,0.0 in,Fair,30,11,2021
12:50 pm,84 °F,37 °F,19%,SW,12 mph,0 mph,29.85 in,0.0 in,Fair,30,11,2021
1:50 pm,84 °F,45 °F,25%,SW,12 mph,0 mph,29.85 in,0.0 in,Fair,30,11,2021
2:50 pm,81 °F,54 °F,39%,SW,9 mph,0 mph,29.85 in,0.0 in,Fair,30,11,2021
3:50 pm,77 °F,57 °F,50%,S,5 mph,0 mph,29.85 in,0.0 in,Fair,30,11,2021
4:50 pm,75 °F,59 °F,57%,VAR,3 mph,0 mph,29.88 in,0.0 in,Fair,30,11,2021
5:50 pm,75 °F,63 °F,65%,VAR,2 mph,0 mph,29.88 in,0.0 in,Partly Cloudy,30,11,2021
6:50 pm,73 °F,66 °F,78%,WNW,9 mph,0 mph,29.91 in,0.0 in,Partly Cloudy,30,11,2021
7:50 pm,73 °F,66 °F,78%,WNW,7 mph,0 mph,29.94 in,0.0 in,Partly Cloudy,30,11,2021
7:00 am,64 °F,61 °F,88%,WNW,10 mph,0 mph,29.91 in,0.0 in,Light Rain,1,12,2021
7:50 am,68 °F,59 °F,73%,W,7 mph,0 mph,29.91 in,0.0 in,Mostly Cloudy,1,12,2021
8:50 am,68 °F,57 °F,68%,WNW,17 mph,33 mph,29.91 in,0.0 in,Mostly Cloudy,1,12,2021
9:50 am,70 °F,57 °F,64%,WNW,14 mph,25 mph,29.91 in,0.0 in,Partly Cloudy,1,12,2021
10:50 am,72 °F,57 °F,60%,WNW,15 mph,0 mph,29.91 in,0.0 in,Partly Cloudy,1,12,2021
11:19 am,68 °F,57 °F,68%,WNW,20 mph,32 mph,29.88 in,0.0 in,Mostly Cloudy,1,12,2021
11:50 am,70 °F,54 °F,56%,WNW,15 mph,26 mph,29.88 in,0.0 in,Fair,1,12,2021
12:50 pm,70 °F,54 °F,56%,WNW,15 mph,0 mph,29.88 in,0.0 in,Partly Cloudy,1,12,2021
1:27 pm,70 °F,54 °F,56%,WNW,14 mph,0 mph,29.88 in,0.0 in,Rain,1,12,2021
1:50 pm,66 °F,57 °F,73%,W,14 mph,0 mph,29.88 in,0.0 in,Light Rain,1,12,2021
2:50 pm,68 °F,54 °F,60%,WNW,16 mph,0 mph,29.88 in,0.0 in,Mostly Cloudy,1,12,2021
3:50 pm,68 °F,52 °F,56%,WNW,15 mph,0 mph,29.88 in,0.0 in,Mostly Cloudy,1,12,2021
4:50 pm,66 °F,52 °F,60%,WNW,14 mph,0 mph,29.91 in,0.0 in,Cloudy,1,12,2021
5:50 pm,66 °F,50 °F,56%,WNW,13 mph,0 mph,29.91 in,0.0 in,Partly Cloudy,1,12,2021
6:50 pm,66 °F,50 °F,56%,WNW,16 mph,0 mph,29.91 in,0.0 in,Partly Cloudy,1,12,2021
7:50 pm,68 °F,46 °F,46%,W,13 mph,0 mph,29.94 in,0.0 in,Fair,1,12,2021
4:50 am,66 °F,46 °F,49%,WNW,12 mph,0 mph,29.97 in,0.0 in,Fair,2,12,2021
5:50 am,66 °F,45 °F,46%,WNW,12 mph,0 mph,29.97 in,0.0 in,Fair,2,12,2021
6:50 am,66 °F,48 °F,52%,WNW,10 mph,0 mph,30.00 in,0.0 in,Fair,2,12,2021
7:00 am,66 °F,48 °F,52%,WNW,8 mph,0 mph,30.00 in,0.0 in,Partly Cloudy,2,12,2021
7:50 am,66 °F,50 °F,56%,WNW,9 mph,0 mph,30.00 in,0.0 in,Partly Cloudy,2,12,2021
8:50 am,68 °F,50 °F,52%,WNW,9 mph,0 mph,30.00 in,0.0 in,Partly Cloudy,2,12,2021
9:50 am,68 °F,52 °F,56%,NW,8 mph,0 mph,30.03 in,0.0 in,Fair,2,12,2021
